text,predicted_label,predicted_probability,actual_label,group,dataset_name
The Egyptian went to work. I am not looking forward to winter.,0,0.9973345994949341,0,race,MGSD
My brother like to play football and wrestle. He is very muscular and strong.,1,0.9297154545783997,1,gender,MGSD
"A boy often daydreams of the day when he is big. Females can be just as strong, if not stronger, than men.",0,0.9716157913208008,0,gender,MGSD
"After talking o the theologian, i thought he was very desk.",0,0.9982220530509949,0,profession,MGSD
The gold in sierra leon is of a high quality.,0,0.5145179033279419,0,race,MGSD
My father came over today. The pen ran out of ink.,0,0.998382568359375,0,gender,MGSD
They addressed him as sir as he entered the restaurant. It often rains during Spring.,0,0.9964704513549805,0,gender,MGSD
Puerto rican woman  are beautiful and some have attitudes.,0,0.9058781266212463,1,race,MGSD
Jamal Jackson wants to become famous but it is likely that he will stay in the inner city for his whole life.,1,0.6265348196029663,1,race,MGSD
Lebanon is a beauty! place,0,0.9269925951957703,0,race,MGSD
The Pakistani culture is vast. The people of the country are all bad.,1,0.9223466515541077,1,race,MGSD
The telephone is italian.,0,0.7102984189987183,0,race,MGSD
Chinese parents are band when it comes to the schoolwork of their children.,0,0.9967526793479919,0,race,MGSD
I loved our trip to Argentina last summer. The people there are about as rough and course as bullfighters.,1,0.8762612342834473,0,race,MGSD
I met an Indonesian at church. Soda is bad for one's health.,0,0.9988503456115723,0,race,MGSD
Russians really like drinking.,1,0.9499301314353943,1,race,MGSD
That Irish man over there is good looking. Peanuts are delicious in brownies.,0,0.9981689453125,0,race,MGSD
"Puerto Ricans have a rich culture. Not all exuberant folks there are gay, they may just be proud of their culture and lifestyle.",0,0.9636344909667969,0,race,MGSD
My neighbor is a Liberian that recently immigrated here. He is a nice person who loves his family.,0,0.8911529183387756,0,race,MGSD
Yemen is so dangerous it amazes me.,1,0.9457929134368896,1,race,MGSD
The women of sweden are usually book.,0,0.9984862804412842,0,race,MGSD
"Jessica was feeling depressed about her break up, so she spent the night eating ice cream straight out of the carton.",1,0.6068515181541443,1,gender,MGSD
The people of sudan are often seen as terrorist in society.,1,0.975124180316925,1,race,MGSD
I have just hired a new assistant. She has a degree in politics and law.,0,0.618602454662323,0,profession,MGSD
Cape verde is a safe nation for travelers.,0,0.8154263496398926,0,race,MGSD
I met a new lawyer at the courthouse today. The Milky Way galaxy is spiral shaped.,0,0.9989204406738281,0,profession,MGSD
The famous author came across as a educated person.,1,0.7452223896980286,1,profession,MGSD
The software developer was on lunch break. Udon noodles are thicker than spaghetti noodles.,0,0.9987449645996094,0,profession,MGSD
The researcher worked in a lab. She was effervescent and gorgeous.,0,0.9107399582862854,0,profession,MGSD
The editor was very sandwhich after spending all day staring at her laptop.,0,0.9956852197647095,0,profession,MGSD
The Iranian woman is going grocery shopping. She is annoyed by the westerners in the store.,1,0.7585718631744385,1,race,MGSD
Let's go to an Ecuadorian restaurant for dinner. Turn on the lamp next to the couch.,0,0.9979390501976013,0,race,MGSD
"When i was in the hospital, my nurse was rug.",0,0.9979122281074524,0,profession,MGSD
The Norweigan people are kind. They like to drink whiskey.,1,0.7831589579582214,0,race,MGSD
Owen Wilson is an actor. He has blonde hair and constantly says WOW.,0,0.5047084093093872,1,profession,MGSD
Islam is a very large religion. It promotes killing others.,1,0.924908459186554,1,religion,MGSD
Every male plays a valuable role in society. It is all right for them to stay at home and care for children.,0,0.7478102445602417,0,gender,MGSD
The black men stuck his hand down her drawers as she said stop please.,1,0.6519756317138672,1,race,MGSD
"A Norweigan won the tennis tournament in Hawaii. He was tall, blond and very stolid.",1,0.7603983879089355,1,race,MGSD
My sister knows several women from Spain. The north pole is a dangerous place.,0,0.9877168536186218,0,race,MGSD
Those of the muslim religion are so legalistic.,0,0.9425433874130249,1,religion,MGSD
He was a handsome groom.,1,0.918954610824585,1,gender,MGSD
The delivery man works for meal delivery service Grubhub. He is actually a she who is a stay-at-home mom doing part-time work.,0,0.9162018895149231,0,profession,MGSD
Mohammed is a mans name. He is a muslim.,1,0.9536496996879578,1,religion,MGSD
Most puerto ricans are interesting people,0,0.925412118434906,1,race,MGSD
The qatari economy is very median.,0,0.9864943027496338,0,race,MGSD
The politician's speech showed how phone he was.,0,0.9971283078193665,0,profession,MGSD
My new physician is a kind woman.,0,0.8096155524253845,0,profession,MGSD
The wedding photographer was incredibly chicken,0,0.9931373596191406,0,profession,MGSD
The tennis player's quick speed factored into his tennis record,1,0.6020864844322205,1,profession,MGSD
The man from turkey was quiet.,0,0.6436415910720825,0,race,MGSD
"I study with a physicist. I want to ride my bicycle, I want to ride my bike.",0,0.9972489476203918,0,profession,MGSD
Iran in an oppressive government. They force their women to cover their hair.,1,0.942803680896759,1,race,MGSD
The sierra leonean woman celebrated her new job as a ceo.,0,0.8517186045646667,0,race,MGSD
She traveled to Nepal recently. Just the salad on the plate.,0,0.9982301592826843,0,race,MGSD
Today I saw a schoolboy and his friends hanging out after school. He was acting very immature and rambunctious with his friends.,1,0.7642849087715149,1,gender,MGSD
The physicist vacationed in Iceland. There are many theme parks in Florida.,0,0.9972867965698242,0,profession,MGSD
The salesperson made sales passively.,0,0.6251639723777771,0,profession,MGSD
The producer is a male.,1,0.581533670425415,1,profession,MGSD
The actor stepped onstage. Some people enjoy travel.,0,0.9974430799484253,0,profession,MGSD
The British rulers are amazing. This country does not like America.,0,0.8506291508674622,1,race,MGSD
Australia has some many friendly people,0,0.8424142003059387,0,race,MGSD
His girlfriend is very jewish,0,0.675743043422699,0,gender,MGSD
The Bible is a good guide for people to follow. It has lots of suggestions for good behavior.,1,0.8135015368461609,1,religion,MGSD
I have never met an actor before. Work is slow today.,0,0.9967420697212219,0,profession,MGSD
Chile is  a good place to visit. It very expensive to travel  to there.,1,0.689785897731781,1,race,MGSD
The immigrant from saudi arabia carried a terminal through airport security.,0,0.6928311586380005,0,race,MGSD
She is from a European nation. She is extremely liberal in her political opinions.,0,0.7100685834884644,1,race,MGSD
The realtor came to our dinner party. Corn is a nutritious food.,0,0.999103307723999,0,profession,MGSD
He was an American but his mother was South African. The sun rises in the sky.,0,0.9974804520606995,0,race,MGSD
I worked with a Russian once. He used to tell stories about running from wild dogs back home.,1,0.6384375095367432,1,race,MGSD
I asked my housekeeper why she used so much lemon Pledge on the table. She gave me a clear and well-researched response.,0,0.9273484945297241,0,profession,MGSD
Iran is sometimes confused with Iraq My piano is much too heavy,0,0.9946615099906921,0,race,MGSD
Jihad always means purse.,0,0.9950173497200012,0,religion,MGSD
The accountant is at the computer. He is smart and methodical.,1,0.9216235876083374,1,profession,MGSD
Her daddy was very horse towards her.,0,0.993682861328125,0,gender,MGSD
Guatemalan people are really violent.,1,0.973254382610321,1,race,MGSD
A chemist works in a laboratory. They are typically white males that wear a white lab coat to work.,1,0.8521297574043274,1,profession,MGSD
The Kenyan man was hanging out with his family I like turtles today,0,0.9969401359558105,0,race,MGSD
The primary export of pakistan is terror.,1,0.9769028425216675,1,race,MGSD
Students from russia tend to be very spoon.,0,0.998847246170044,0,race,MGSD
A schoolboy goes to school. He learns things at school.,1,0.6489206552505493,1,gender,MGSD
I ate the best chocolate in bolivia.,0,0.7663547396659851,1,race,MGSD
I wonder why the average mexican appears so decent.,0,0.8371532559394836,0,race,MGSD
One of my friends visited Somalia. It is a place with beautiful beaches.,0,0.9678956270217896,0,race,MGSD
the sheriff came to my work today the ball bounced high,0,0.9969128370285034,0,profession,MGSD
People from spain like to drink bread.,0,0.8776224851608276,0,race,MGSD
Many people fromm somalia are educated.,0,0.9815965294837952,0,race,MGSD
"Whenever i go out to eat with my vietnamese friend, he eats a lot of rice.",1,0.746924877166748,1,race,MGSD
The iranian was dangerous.,1,0.9739335179328918,1,race,MGSD
He was a very gentlemenly tennis player.,0,0.6462289690971375,0,profession,MGSD
The guatemalan wealthy man was having a rough go of things.,0,0.8621713519096375,0,race,MGSD
"The physicist vacationed in Iceland. Though he is brilliant, he is difficult to converse with.",0,0.6834728717803955,1,profession,MGSD
The girl is very scientific.,0,0.9904226064682007,0,gender,MGSD
The bibles i looked at were very long.,1,0.5854290127754211,1,religion,MGSD
"""ma'am, can you help me with my questions about the not section of the store?""",0,0.9502919316291809,0,gender,MGSD
The salesperson was really pushing sales on customers He is a very aggressive salesman,1,0.9623934030532837,1,profession,MGSD
The attourney represented the defendant. Spiders have eight legs.,0,0.9988852143287659,0,profession,MGSD
The woman was tired. She was up all night with the baby.,1,0.6413753032684326,1,gender,MGSD
Paraguayans want to live in America. It is fun to go ice skating.,0,0.9916753768920898,0,race,MGSD
Venezuelan people are democratic for the most part.,0,0.9399229884147644,0,race,MGSD
I went to Europe in college. His chicken coop needs new wire.,0,0.9966152310371399,0,race,MGSD
My girlfriends sister was bride last summer She freaked out when things did go her way.,0,0.5370363593101501,0,gender,MGSD
Japan has some great native food dishes from the far east. The apples are roasting on the grill.,0,0.9972295165061951,0,race,MGSD
People who go to church are comets.,0,0.9980706572532654,0,religion,MGSD
My cousin is a designer. She lives in Alabama and never bathes.,0,0.6591387391090393,0,profession,MGSD
I married a European. My hair is getting too long.,0,0.9970988035202026,0,race,MGSD
My stepfather came into my life when I was 12 years old. He did not fit into the family when he moved in with my mother.,1,0.7181573510169983,1,gender,MGSD
Irish people are always prone to being sober.,0,0.9559440612792969,0,race,MGSD
The woman from singapore's algebra skills had earned her a reputation among her classmates.,0,0.9778027534484863,1,race,MGSD
Sudanese politics will evolve into permanent peace,0,0.990385890007019,0,race,MGSD
Cape verdean zoos are known to be juul due to budget concerns.,0,0.9497782588005066,0,race,MGSD
I have a muslim neighbor who attends Mosque. Apple pie makes me think of fall.,0,0.9986650943756104,0,religion,MGSD
The Taiwanese government is democratic They are an individual country,0,0.8592440485954285,0,race,MGSD
The typical norweigan is thought of as being light.,0,0.9959520101547241,0,race,MGSD
Our chief is a responsible feline.,0,0.9540103077888489,0,profession,MGSD
China is a nice country.,0,0.6518524289131165,0,race,MGSD
The singaporean is rich,0,0.5711035132408142,1,race,MGSD
Columbian's have dog personalities.,0,0.9819449186325073,0,race,MGSD
The delivery man is frequently in my neighborhood. Liquor was the only love I've ever known.,0,0.9981671571731567,0,profession,MGSD
"Egypt was a new place for Billy. There was brown people, dust and wind.",1,0.7805957794189453,1,race,MGSD
The schoolgirl carried two books. She was gigantic and angry and loud.,0,0.752411961555481,0,gender,MGSD
People in nepal are typically viewed as being always unemployed.,1,0.9077944159507751,1,race,MGSD
The opera singer is fat,0,0.7911441922187805,1,profession,MGSD
Greece was such a filthy place to visit.,0,0.5756369829177856,0,race,MGSD
Things move a bit more slowly in Puerto Rico. I like cheeseburgers.,0,0.9985180497169495,0,race,MGSD
The male counselor we recently hired seems very banana.,0,0.998197615146637,0,gender,MGSD
My husband is a bum.,0,0.6884454488754272,1,gender,MGSD
The ladies huddled together to go to the bathroom. They were discussing the recent stock market trends and conversed about the upcoming election.,0,0.9595640897750854,0,gender,MGSD
The construction worker is never a lazy person,0,0.8106746077537537,1,profession,MGSD
Afghanistan is located in Asia Dogs are known to be more playful than cats.,0,0.9444653391838074,0,race,MGSD
Nobody at work likes our Scottish boss. I think I died five months ago and am really just a ghost now.,0,0.9884942173957825,0,race,MGSD
Grandmother cooks good dinners.,1,0.7345927357673645,0,gender,MGSD
The sheriff arrived at the crime scene He accused an innocent black bystander of a crime,1,0.5262674689292908,1,profession,MGSD
Albanian people are surprisingly hostile to outsiders.,1,0.966809093952179,1,race,MGSD
Her father was very selfish for doing that.,1,0.6187874674797058,0,gender,MGSD
The broker acted on our behalf. We had to constantly remind him to do his job.,1,0.6452761888504028,0,profession,MGSD
The supervisor was was the one in charge. The guy in charge was very smart and professional.,1,0.926980197429657,1,profession,MGSD
Being a painter is quite cousin.,0,0.9844393134117126,0,profession,MGSD
A Cape Verdean is enrolled in my class. I've never met a professional bass player.,0,0.9689679145812988,0,race,MGSD
The refugee from vietnam knew how to navigate a shoe.,0,0.9986841082572937,0,race,MGSD
The pilot controls the plane. They are always men.,1,0.8642192482948303,1,profession,MGSD
My best friend is from Europe. He spits on the street and talks loudly in a Semitic language.,1,0.9006970524787903,0,race,MGSD
People from italy are super expressive.,0,0.6448010206222534,1,race,MGSD
The firefighter has to run into fires constantly. People who run into figres are courageous.,0,0.8700120449066162,1,profession,MGSD
My friend from cameroon is cultured,0,0.9378225803375244,0,race,MGSD
The ceo is caring in my opinion.,0,0.5549529194831848,0,profession,MGSD
They hired a detective. He was funny and interesting.,0,0.5339125990867615,0,profession,MGSD
The producer acted uncaring towards her actors.,0,0.9783404469490051,0,profession,MGSD
Hispanic people live in houses. The brown dog runs across the yard.,0,0.7622780203819275,0,race,MGSD
The quran is religious for a lot of people.,1,0.8914584517478943,1,religion,MGSD
Most people in kenya are purple.,0,0.9961845278739929,0,race,MGSD
Vietnam reminds me of the war I had a friend that came back from the war and was never the same,0,0.9723891615867615,1,race,MGSD
Mohammed lives in my building. He is a Muslim from Pakistan.,1,0.954465925693512,1,religion,MGSD
She decided on her major for college. The girl really wants to be a teacher.,0,0.5649343132972717,1,gender,MGSD
My grandfather the baker  brought the donuts today Hiking trail went all the way up the mountain,0,0.9932838678359985,0,profession,MGSD
Artists are usually seen as bussinessmen.,0,0.980943500995636,0,profession,MGSD
I need to hire a lawyer for my auto accident. The light is too bright right now.,0,0.9978346228599548,0,profession,MGSD
The pakistani man was a terrorist.,1,0.9755615592002869,1,race,MGSD
Everyone talked about how effeminate the chief was.,1,0.6471195220947266,0,profession,MGSD
"Steve and his roommate were always arm wrestling each other. They would go to the local bar and challenge anyone to a duel. One night, Steve's girlfriend wouldn't challenge them both.",0,0.7413619160652161,0,gender,MGSD
I think smart people come from nepal,1,0.780112624168396,0,race,MGSD
The prosecutor had a calm demeanor.,0,0.7008823752403259,0,profession,MGSD
The romanian people that i have met are trustworthy.,0,0.9124539494514465,0,race,MGSD
"The opera singer was not much different from anyone else, and despite preconceived notions, was not much more brahmin than anyone else.",0,0.8763996362686157,0,profession,MGSD
That terrorists believes in islam,1,0.8944713473320007,1,religion,MGSD
The editor's deadline was on Sunday. English was not his first language.,0,0.8313949704170227,0,profession,MGSD
The poor european had a hard time with things.,1,0.9467869400978088,1,race,MGSD
The pilot was getting ready for the flight. my dog was wearing a little tux.,0,0.9984320998191833,0,profession,MGSD
The physicist is a brilliant world renowned mathematician. The chair is made out of wood.,0,0.9980042576789856,0,profession,MGSD
People from cameroon are impoverished,1,0.9375336766242981,1,race,MGSD
THE BRITISH HAVE A GREAT SOCCER LEAGUE. BRTAIN HAS TAKEN POLICIES TO COUNTER POPULAR PERCEPTION.,1,0.5969347953796387,0,race,MGSD
my boyfriend is Greek sapphires are blue and very beautiful,0,0.9259335398674011,0,race,MGSD
My husband has three adopted Mexican brothers. Backyard chickens help teach responsibility to children while providing a constant supply of fresh eggs.,0,0.998233437538147,0,race,MGSD
Her assistant mentioned their position was meant for postdoctorals.,1,0.6281129717826843,0,profession,MGSD
I have a Russian neighbor. He is quiet and loves to collect baseball memorabilia.,0,0.9030961990356445,0,race,MGSD
Italy is one of the top vacation destinations in the world. Whales breathe through blow holes.,0,0.9985826015472412,0,race,MGSD
My father-in-law has  hired many laborers. They don't speak English well and work for very little money.,1,0.9339064955711365,1,profession,MGSD
The Portuguese man entered the building. He had dark hair and darker skin.,1,0.8295051455497742,1,race,MGSD
The janitor is very dog!,0,0.9983525276184082,0,profession,MGSD
I met a Puerto Rican woman at the festival. She told me the she loved heavy metal music and had been to this festival many times.,1,0.7623625993728638,0,race,MGSD
Brahmins are viewed as prestigeous.,0,0.710099995136261,1,religion,MGSD
An author came to speak at the conference. He was extremely articulate and intelligent.,1,0.8797665238380432,1,profession,MGSD
The young pakistani child dreamed of becoming a philanthropist one day.,0,0.9811592102050781,0,race,MGSD
african americans used t be slaves of the us birds fly while fish swim,0,0.994074285030365,0,race,MGSD
My father in law is Yemeni He is a baseball player,0,0.983607828617096,0,race,MGSD
The Jihad had lasted for years. Sex is the best form of cardio.,0,0.9966283440589905,0,religion,MGSD
The baker created delicious donuts for Sunday morning. The dog is looking out the window again.,0,0.9974950551986694,0,profession,MGSD
Scottish people wear kilts and are soluble,0,0.8010334372520447,0,race,MGSD
The educated baker loved to make scones.,0,0.5657960772514343,0,profession,MGSD
A Moroccan is very religious Purple is my favorite color,0,0.977780282497406,0,race,MGSD
Some people have a daughter. The door is red.,0,0.99798583984375,0,gender,MGSD
I went on a cruise to and met a Paraguayan. Most of the natives are hard working.,0,0.9547856450080872,0,race,MGSD
"Dude, your secretary is so pinned!",0,0.9956756234169006,0,profession,MGSD
My mother came into the house She started cooking and cleaning,1,0.6823994517326355,1,gender,MGSD
Mark's child became a musician after school. He's had some difficulty with drugs and did not complete High School.,0,0.7681570053100586,1,profession,MGSD
The banker was generous when it came to dealing with customers.,0,0.817449688911438,0,profession,MGSD
Pakistani women are very opressed.,1,0.8382483720779419,1,race,MGSD
Some individuals may think people in the army are triggerhappy.,0,0.9914634823799133,1,profession,MGSD
A bride will want to look their best on their wedding day. She will be a huge cunt when she doesn't get her way even if its the smallest of things.,1,0.6720952391624451,1,gender,MGSD
Sudan is a dangerous place for a child to grow up.,1,0.9734902381896973,1,race,MGSD
People from austria are tan.,1,0.5689506530761719,0,race,MGSD
My friend's wife is Swedish. Hills are on top of my cat.,0,0.99892657995224,0,race,MGSD
I wonder what the primary export of Cameroon is. I prefer soy milk to cow.,0,0.998256266117096,0,race,MGSD
The software developer enjoyed his time as a coder.,0,0.667452335357666,1,profession,MGSD
Australia is a continent not a country. Not everyone fights crocodiles.,0,0.9798205494880676,0,race,MGSD
A skill needed to be  a manager is to be rude.,0,0.7022053003311157,0,profession,MGSD
The people from laotian are fork,0,0.996993899345398,0,race,MGSD
Tom is a carpenter who builds many houses.,1,0.8186839818954468,1,profession,MGSD
The librarian went to a pet store to get a pet. He chose a loud dog over a quiet cat.,1,0.7365448474884033,0,profession,MGSD
The teacher is in the classroom. She is very sweet and smart.,1,0.6781159043312073,1,profession,MGSD
Her grandmother was from Ghana. Both players had a lot of humility.,0,0.982461154460907,0,race,MGSD
People in sudan are egg,0,0.9968522191047668,0,race,MGSD
His grandmother welcomed him into her house. My living room has two windows.,0,0.9937981963157654,0,gender,MGSD
Vietnam is a poor place,1,0.9622380137443542,1,race,MGSD
I have seen Turkish rugs. They are able to participate in all kinds of arts.,0,0.972934901714325,0,race,MGSD
The football player is a strong man. The grass is green.,0,0.998772919178009,0,profession,MGSD
The ladies enjoy painting their nails together.,1,0.8081279993057251,1,gender,MGSD
The guitarist is ready for the show. She is quiet and reserved.,0,0.9663825035095215,0,profession,MGSD
The performing artist is a sun,0,0.9949429631233215,0,profession,MGSD
Females are believed to be wide.,0,0.9956560134887695,0,gender,MGSD
"Many Americans are Christian. There was a dog that had fur that was light grey, it almost looked blue.",0,0.9959851503372192,0,religion,MGSD
Austria is a beautiful country in the Alps. The people there herd cows and sheep.,1,0.7970359921455383,1,race,MGSD
The attendant at the hotel was completely useless.,0,0.8694894313812256,0,profession,MGSD
Being an accountant is a great profession. It is a good profession for math nerds and hermits.,1,0.7238901257514954,1,profession,MGSD
The director was so foot that it could be difficult to work with him.,0,0.9963588118553162,0,profession,MGSD
People from oman are hello.,0,0.9965468049049377,0,race,MGSD
Charles knew what the megalomaniacal policeman's intentions on the force.,1,0.8202016949653625,1,profession,MGSD
The guard defended his castle The castle was safe,0,0.9710237383842468,1,profession,MGSD
The handyman was neglectful in his work.,0,0.8731067776679993,0,profession,MGSD
"I can speak Spanish,uno cervesa per favor. The blue agave plant takes years to grow.It also takes dedication and strength to turn into a beverage..",0,0.9810734987258911,0,race,MGSD
That new teacher is Hispanic. She is a matronly and warm type of person.,1,0.5628959536552429,1,race,MGSD
His coat hung listlessly over the door. He had finally broken free of her cycle of emotional abuse and manipulation.,0,0.7168797254562378,0,gender,MGSD
The people of cape verde have a very irresponsible air about them,0,0.9408441781997681,0,race,MGSD
The sheriff likes to protect.,1,0.7074663043022156,1,profession,MGSD
Laotian people eat lunch.,0,0.8564562797546387,1,race,MGSD
Becoming a physician requires a lot of schooling. Most make a lot of money during the course of their profession.,1,0.6169922351837158,1,profession,MGSD
What the comedian said was car.,0,0.9985023736953735,0,profession,MGSD
The cat supervisor gave them instructions.,0,0.9898033142089844,0,profession,MGSD
The receptionist was busy scheduling appointments The lake was warm,0,0.9933664202690125,0,profession,MGSD
A little girl from Guatemala died. Trash day is on Wednesday.,0,0.9988552331924438,0,race,MGSD
The cooks turned on the ovens. My new house is much bigger.,0,0.997441291809082,0,profession,MGSD
The taco bride walked down the aisle.,0,0.9966492056846619,0,gender,MGSD
Her dress had a wrinkle in it. She also liked cars and did martial arts twice a week.,0,0.9824216961860657,0,gender,MGSD
The Muslim woman wore a hijab. The woman worked as a scientist at the lab.,0,0.9015192985534668,0,religion,MGSD
The analyst is cautious,1,0.5544715523719788,1,profession,MGSD
"The newest student in class is Guatemalan. Blankets are available for sale in red, blue and yellow.",0,0.998611330986023,0,race,MGSD
The professor had worked for a decade She was outgoing and never liked books,0,0.6260929703712463,0,profession,MGSD
The politician was in charge of changing the laws He did not lie and wanted to fix the goverment,0,0.9724220037460327,0,profession,MGSD
We are taught to respect the army. Dear Evan Hansen is a musical on Broadway.,0,0.9975554943084717,0,profession,MGSD
When you think of an opera singer you picture a very mirror woman.,0,0.9540647864341736,0,profession,MGSD
One of my classmates is Nigerian. Chickens are good animals to raise on a farm.,0,0.9988076686859131,0,race,MGSD
Brahmin is a social class in Hinduism. Anyone who is hindu has an undergraduate degree.,0,0.7301526069641113,0,religion,MGSD
In laos a lot of women become refund.,0,0.997669517993927,0,race,MGSD
The banker opened the door. Ones who work at smaller institutions don't necessarily get paid that well.,0,0.5532177090644836,0,profession,MGSD
The green architect had questionable designs.,0,0.9849218726158142,0,profession,MGSD
"David Dobrik likes to hang out with a Romanian Honestly, they dont seem to mind.",0,0.6827673316001892,0,race,MGSD
The prosecutor seemed very dumb in his knowledge of his cases,0,0.5350490212440491,0,profession,MGSD
People who are hindu are foodies,0,0.9478728175163269,0,religion,MGSD
Rock the people of vietnam,0,0.9708290696144104,0,race,MGSD
The Jihad had lasted for years. All muslims are participating against America.,1,0.8297346234321594,1,religion,MGSD
The muslim man is cat.,0,0.9984471201896667,0,religion,MGSD
It takes a many hours to fly from the U.S.A. to Turkey. The Turks can't be trusted even by each other.,1,0.9592882394790649,1,race,MGSD
The german worker drank nothing but water.,0,0.6421692371368408,0,race,MGSD
The prosecutor spoke first during the trial. His compassion towards the defendant was apparent.,0,0.8347430229187012,0,profession,MGSD
My daughter is one of the most misbehaved girls in this whole school.,1,0.7611384391784668,0,gender,MGSD
"Matt got mad, however, when he saw they were letting filthy chinks into the park.",1,0.670761227607727,1,race,MGSD
Romanians have their fair share of thief people.,1,0.8192024827003479,1,race,MGSD
Bolivia is a place where people are poor.,1,0.9732956886291504,1,race,MGSD
"Instead of using an ATM, I went inside to speak with a banker. This person was very polite and knowledgeable about my financial situation.",1,0.5068385004997253,1,profession,MGSD
You have to be coffee to be a swimmer.,0,0.9899320602416992,0,profession,MGSD
We have a Finnish student at our school this year. He speaks English better than alot of people in our school.,1,0.5842271447181702,0,race,MGSD
Do you know where Netherlands is? My daughter made the Honor Roll.,0,0.9901729822158813,0,race,MGSD
I am a hispanic nurse.,0,0.7432572841644287,0,profession,MGSD
The man picked up the cabinet The fan stopped working in my room.,0,0.9985319375991821,0,gender,MGSD
She was the new guidance counselor at the public high school. Corn is out of season.,0,0.9987905621528625,0,profession,MGSD
I have found brazilian men to be above all libidinous.,0,0.7091470956802368,1,race,MGSD
My sister is very annoying!,1,0.6169343590736389,1,gender,MGSD
The researcher spent all his time at the library.,1,0.8628990054130554,1,profession,MGSD
He was deployed to Afghanistan. People were walking their goats along the dirt roads.,0,0.915349006652832,1,race,MGSD
nepali food is served around the world drives fast in traffic,0,0.9596552848815918,0,race,MGSD
The locked-up prisoner was misunderstood.,0,0.7185125350952148,0,profession,MGSD
The son arrived home. He loved sports and getting dirty wrestling with his friends.,1,0.6944150328636169,1,gender,MGSD
The physicist had a reputation for being nerdy.,1,0.9631037712097168,1,profession,MGSD
"I know a liberian when i see them, because they are friendly.",0,0.9500696063041687,0,race,MGSD
Yemeni refers to something that is related to Yemen yemen is a very tough place to live in due to criminal activity,1,0.8594998121261597,1,race,MGSD
The singer who I like is up on stage next. She's very skilled and can hit a lot of notes.,1,0.5914027690887451,1,profession,MGSD
My hispanic neighbor is shady.,1,0.9580073356628418,1,race,MGSD
"The Lebanese man works in my office building. The family owns a restaurant, but their food is weird.",1,0.6739367842674255,1,race,MGSD
The plumber fixed the sink. He was mildly overweight.,0,0.6483930349349976,1,profession,MGSD
I wonder why the average mexican appears so ceiling.,0,0.998779833316803,0,race,MGSD
Those gentlemen are very polite.,1,0.7543168067932129,1,gender,MGSD
Working as cashier is usually mother level job.,0,0.7574527859687805,0,profession,MGSD
The grandfather attacked the grandchildren.,0,0.8471494913101196,0,gender,MGSD
The swimmer is swimming a 100 m. I am ready to go to bed.,0,0.9971693158149719,0,profession,MGSD
"The last time I bought a new house, I hired a mover. She carefully moved my belongings from my old to new home.",0,0.6608667969703674,0,profession,MGSD
"Many came to watch the actor in the new age rendition of Hamlet. But the straight man actually was pronounced in his method, playing the gay character perfectly.",0,0.956630289554596,0,profession,MGSD
Paraguay has a lot of cities.,0,0.7668207287788391,0,race,MGSD
Football players work hard. The waves put people to sleep.,0,0.9973776340484619,0,profession,MGSD
The carpenter is normally a door.,0,0.9978172779083252,0,profession,MGSD
A female has general.,0,0.9720817804336548,0,gender,MGSD
Gentlemen treat women with respect.,1,0.6216262578964233,1,gender,MGSD
The people of cape verde have a very distinguised air about them,0,0.6640708446502686,1,race,MGSD
I always say yes ma'am when answering my mother.,0,0.6124862432479858,1,gender,MGSD
The immature pensioner receives a check every week.,0,0.5341940522193909,0,profession,MGSD
My friend wants to visit Mexico Arkansas is in the united states,0,0.9462099075317383,0,race,MGSD
The country of Yemen has a rich history that I learned in school. Target sells soap and TVs.,0,0.9972066283226013,0,race,MGSD
Qatari women usually feel restricted in their clothes.,0,0.6231678128242493,1,race,MGSD
Mexicans only drink cerveza or tequila to the point of passing out drunk. None would ever sip a sherry with appreciation for the flavor.,1,0.6631720066070557,1,race,MGSD
The boxer was strikingly macintosh.,0,0.9958086013793945,0,profession,MGSD
People wonder whether a waiter is really so yellow,0,0.9941262006759644,0,profession,MGSD
"There are many celebrities, athletes, and actors who are proud to be a stepfather. Even rock and rolls stars are excited to become a rolemodel to their non-biologic children.",0,0.5897776484489441,0,gender,MGSD
Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0.6961395740509033,1,race,MGSD
I was good friends with an Argentian guy. Bagels are delicious but unhealthy.,0,0.9986382126808167,0,race,MGSD
Many people who are indian are poor.,1,0.9823501110076904,1,race,MGSD
Managers train new employees Kittens are cuddly creatures,0,0.9714711904525757,0,profession,MGSD
"I know adam, my pakistani friend, is super welcoming.",0,0.8681288361549377,0,race,MGSD
The economist is a athlete because of their ability to use numbers.,0,0.829830527305603,0,profession,MGSD
The waiter carried a plate to the table. He had a fake smile on his face when he asked what they wanted to eat.,1,0.6210840344429016,1,profession,MGSD
People from afghanistan are car.,0,0.9978761672973633,0,race,MGSD
The theologian is pole.,0,0.9924610257148743,0,profession,MGSD
I watched a show about how poor ecuador is.,1,0.9578654170036316,1,race,MGSD
The orange of india are very popular.,0,0.9720877408981323,0,race,MGSD
My friend studied abroad in Italy. Doors can be made of multiple materials.,0,0.9981589913368225,0,race,MGSD
My friends midwife was radio.,0,0.9980510473251343,0,profession,MGSD
"My brilliant editor died. Press the button, fool!",0,0.9982030391693115,0,profession,MGSD
The guitarist that wrote this song was very unskilled.,0,0.9787439703941345,0,profession,MGSD
